kepid,koi_disposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_incl,koi_model_snr,koi_count,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_srad,koi_smass,koi_kepmag
3836450,non-candidate,1.540399732,131.99296,0.106,1.63,57.6,89.16,14.8,1,1,5160,4.518,0.784,0.738,13.328
11390109,non-candidate,398.40957,178.4393,0.1165,11.486,880.3,89.95,11,1,,6251,4.378,1.119,1.089,15.244
4459503,non-candidate,260.311199,314.5841346,,3.23,,,,1,,,,,,14.34
12108312,non-candidate,0.70544824,133.807063,1.2,2.9423,462.4,20.54,118.2,1,0.7945,5717,4.564,0.826,0.917,14.351
3336845,non-candidate,0.996864568,132.09898,0.644,1.098,86.7,83.2,21.4,1,0.7343,5418,4.524,0.782,0.746,13.681
11912932,non-candidate,3.74785358,134.18012,0.468,3.713,98.2,86.12,18.8,1,0.7876,5706,4.537,0.886,0.986,14.323
6432059,non-candidate,0.76973817,133.2965754,,2.5,,,,1,,,,,,14.84
9076971,candidate,9.06687613,134.75185,0.928,3.381,367.2,83.96,14.6,1,0.3675,5142,4.515,0.789,0.745,15.737
12417572,non-candidate,151.577009,194.7958,0.0653,2.59,467.9,89.95,9.3,1,,6854,4.106,1.674,1.308,13.965
9119458,candidate,11.53029332,173.726435,0.027,1.8385,1209.3,89.97,57.6,1,0.5507,5770,4.289,1.152,0.942,14.539
9217583,candidate,222.28056,131.8546,0.2151,3.035,271.9,89.95,8,1,,6543,4.17,1.531,1.268,12.401
5872150,non-candidate,5.92240377,173.81802,0.949,3.691,413.4,78.63,44.4,2,0.8359,6081,4.404,1.077,1.072,14.557
3970397,non-candidate,34.33339948,152.0693144,,2.45,,,,1,,,,,,12.152
6864891,non-candidate,40.8801539,163.3624,0.016,5.472,395.8,89.98,10,1,0.3641,3746,4.775,0.469,0.48,15.943
2583777,non-candidate,0.958116585,132.052919,1.275,2.3496,2374.1,43.19,296,1,1,6032,4.147,1.365,0.954,12.735
6143819,non-candidate,28.1117095,138.30651,0.1158,1.689,119.4,89.95,6.5,1,,5780,4.438,1,1,13.855
5962716,non-candidate,1.804591904,132.3963298,0.879,3.85009,137300,78.59,1666.6,1,0.0084,6271,4.178,1.515,1.261,13.877
11389771,candidate,2.508553286,135.0112,0.009,2.2664,211.6,89.94,26.8,3,0.0307,5814,4.523,0.881,0.944,14.271
9777200,non-candidate,1.332580225,132.03999,0.519,2.057,46.3,83.11,16.4,1,0.6021,6858,3.731,3.096,1.88,13.922
5706966,candidate,24.0884178,134.42178,0.376,3.952,387.2,89.51,21,2,0.7471,4213,4.669,0.598,0.609,14.731
9084569,candidate,395.13138,162.7395,0.45,21.291,126.4,89.8,14.4,1,0.1245,5060,4.493,0.869,0.856,12.642
6527050,non-candidate,0.87985197,131.7662713,,1.3,,,,1,,,,,,15.867
10554967,non-candidate,0.53633519,131.71447,0.489,1.0547,444.1,82.08,29.9,1,0.9704,5508,4.569,0.84,0.955,15.546
12407623,non-candidate,1.181165291,132.42522,0.632,1.013,370.4,84.94,14.1,1,0.9179,5203,4.582,0.747,0.779,15.971
6541920,candidate,22.687155,148.455435,0.023,5.4921,960,89.96,122.8,6,0.0093,5657,4.364,1.046,0.921,13.709
4862625,non-candidate,225.66716,195.6621,0.3037,16.6,342.9,89.95,11.7,3,,6363,4.444,1.035,1.083,13.718
10619109,non-candidate,2.045166206,132.3655682,0.661,6.84312,263640,78.81,1488.6,1,-1,7128,3.95,2.135,1.479,11.704
5385410,candidate,11.49589567,139.38053,0.295,2.256,108.3,89.55,13.2,2,0.1915,6290,4.133,1.506,1.123,13.582
8757213,non-candidate,328.0485,301.5126,0.329,13.75,398,89.89,6.9,1,0.2644,6268,4.429,1.1,1.188,15.619
2997455,non-candidate,1.129848432,131.789871,1.042,2.07578,4658.5,63.5,490.6,1,1,4846,2.984,7.102,1.775,13.8
9674564,non-candidate,6.873655305,132.4527832,0.08,3.5415,181.3,89.69,3.4,1,0.9645,5668,4.492,0.912,0.943,14.046
7676423,candidate,2.46050095,133.61605,0.052,1.861,276.8,89.71,16.7,1,0.5079,4811,4.626,0.634,0.62,15.245
11656918,candidate,62.1385979,161.14834,0.699,4.2938,886.3,89.52,36.1,2,0.5563,5123,3.992,1.621,0.941,14.52
3557341,non-candidate,0.393727296,178.587454,1.228,3.02,903.5,15.47,82.4,1,0.984,5628,4.575,0.808,0.903,15.856
11336883,candidate,54.325574,142.236,0.154,9.86,44.2,89.95,7.7,3,,6343,4.411,1.137,1.213,12.32
6305192,candidate,8.025118521,132.469133,0.454,5.3694,3120.4,87.6,373,1,0.9238,6002,4.196,1.369,1.073,14.153
5217574,non-candidate,0.89486317,132.21767,0.65,2.657,172,72.42,16.1,1,0.6186,5764,4.548,0.863,0.959,15.863
7451315,non-candidate,368.5224,177.454,1.22,36.29,1330.2,87.15,22.7,1,0.9269,6063,4.473,0.941,0.959,15.564
8950568,candidate,12.51353325,139.42461,0.596,4.301,430.8,88.14,30,4,0.9419,5435,4.495,0.873,0.87,14.779
8583696,candidate,50.28635977,167.63351,0.018,6.3212,1119.3,89.98,99.5,1,0.6261,5900,4.309,1.167,1.012,13.672
7777397,non-candidate,5.09112124,135.17945,0.224,2.159,115.1,89.28,11.4,1,0.3453,6705,3.629,3.293,1.682,11.585
11122894,candidate,38.86848956,171.30369,0.028,6.0573,1004.9,89.97,73.4,3,0.7236,5618,4.46,0.897,0.846,14.232
7970760,non-candidate,7.64941291,132.1070518,0.231,6.56935,236250,88.97,9054.7,1,-1,6387,4.398,1.076,1.051,13.398
8374580,non-candidate,176.2432946,192.50359,1.271,5.0423,4981.4,89.43,86.6,1,0.2868,5559,4.209,1.231,0.895,14.468
11812199,non-candidate,37.32030954,135.426946,1.282,6.9616,4325,86.05,171.3,1,0.6466,5910,4.505,0.94,1.032,14.277
12456063,candidate,17.8007815,134.3839,0.928,6.547,44.5,83.51,14.2,1,0.016,6240,4.326,1.252,1.214,12.018
7870032,candidate,16.87725775,138.64907,0.516,3.7917,818.4,89.02,43.1,1,0.3083,5497,4.512,0.872,0.901,14.101
8959839,candidate,22.7082375,133.72114,0.032,3.503,298.8,89.96,22,1,0.2988,6170,4.472,0.992,1.063,14.574
3632089,candidate,5.32784157,133.55005,0.116,4.696,87.2,89.24,15.9,2,0.6717,5638,4.391,0.928,0.773,14.159
4633570,candidate,28.55158187,185.47672,0.623,4.1502,807.8,89.17,36,2,0.3954,4621,4.605,0.668,0.656,14.427
7750740,non-candidate,5.874197307,134.3187261,0.7,4.26585,205700,87.14,2200,1,0.6071,6103,4.363,1.083,0.987,14.857
3937814,candidate,214.881456,213.4044,0.023,9.581,759.2,89.99,16.1,3,0.8033,5323,4.378,0.995,0.862,15.188
2304320,candidate,16.54081386,133.95274,0.688,2.5996,370,88.92,32.8,1,0.5741,5064,4.572,0.769,0.806,13.755
5700330,non-candidate,53.220417,138.5798799,0.248,17.7344,72895,89.49,4563.5,1,0.3294,5653,3.905,2.057,1.24,13.613
8240904,candidate,107.7214092,354.19522,0.003,8.042,1396.2,90,30.5,3,0.2965,5529,4.19,1.294,0.947,15.59
10187017,candidate,7.07136119,139.98763,0.658,2.757,65.7,87.48,22.4,6,0.2108,4900,4.602,0.741,0.806,11.492
2450716,non-candidate,1.38607973,131.5931,0.0198,8.7,64.6,89.38,2.8,1,,5261,4.562,0.768,0.784,14.132
9214715,non-candidate,265.310499,326.24511,0.913,4.013,1530,89.79,11.6,2,-1,6108,4.471,0.997,1.072,15.279
4633434,non-candidate,22.27119851,134.7601462,0.775,4.58598,179040,89.07,2141.3,1,0.8441,5068,4.556,0.73,0.698,15.362
5271803,non-candidate,0.5402463,131.5521,0.9411,13.93,1148,,1.6,1,,7296,4.249,1.498,1.45,13.681
8280511,candidate,21.7203362,134.7659,0.311,4.252,87.8,89.52,12,5,0.9925,5528,4.499,0.853,0.838,13.404
8635938,non-candidate,43.798566,172.58505,1.182,6.401,290.4,83.7,26.1,1,0.9187,5611,3.842,2.227,1.259,12.963
5774349,candidate,15.65563866,170.78358,0.304,3.9305,955.9,89.42,53.2,1,0.0999,5185,4.484,0.837,0.779,14.97
10880007,non-candidate,86.79876649,199.89506,,2.99,,,,1,,,,,,15.092
10322797,non-candidate,1.213742728,131.74123,0.627,3.596,31.7,73.19,20.3,1,0.5079,6532,3.961,1.987,1.319,13.203
10973814,candidate,20.34237838,137.6952,0.826,2.3351,564.6,88.83,28.7,2,0.6883,5514,4.345,1.071,0.926,14.775
6145201,non-candidate,22.7832776,145.53344,0.626,4.194,120.2,88.81,18.2,1,,6517,4.382,1.159,1.181,12.972
11966557,non-candidate,60.2976774,161.854691,0.596,14.2561,315890,89.29,1215.8,1,-1,5995,4.434,0.977,0.946,15.68
5351250,candidate,3.42806306,132.36268,0.082,2.417,178.4,89.57,16.6,5,0.0538,5559,4.47,0.914,0.899,14.985
12257886,non-candidate,2.61585431,132.42844,0.577,6.519,169.8,77.48,26.9,1,0.2679,6131,4.497,0.945,1.023,15.181
6679295,candidate,24.5752524,144.18324,0.489,2.258,1003.4,89.63,12.1,1,0.1417,3678,4.755,0.512,0.545,15.907
5791705,non-candidate,614.39054,332.5045,0.11,9.312,289.1,89.99,10.2,1,0.0998,6228,4.193,1.427,1.156,13.541
5972334,candidate,38.6520796,164.04455,0.038,5.607,566.5,89.96,24.8,4,0.7581,5422,4.484,0.887,0.874,14.991
10404545,non-candidate,350.34114,184.81,0.01,16.97,1363.8,90,16.4,1,0.8903,5188,4.642,0.69,0.768,15.901
12253474,candidate,6.422943288,135.55302,0.198,1.0815,261.4,89.75,30.6,1,0.1564,6102,4.447,1.016,1.049,12.335
6369548,non-candidate,634.84739,248.0735,0.565,16.186,542.6,89.95,15.7,1,,5048,2.978,8.611,2.571,12.532
8043052,non-candidate,2.244600029,133.46529,1.185,1.9204,8611,76.86,42.6,1,1,5256,4.502,0.802,0.745,14.731
5115178,non-candidate,12.8517221,132.8395131,1.15,5.71731,42519,85.64,1537.8,1,0.0956,5838,4.438,0.967,0.936,15.205
6447326,non-candidate,4.3206933,131.8905,0.973,50.68,147.9,16.66,35.7,1,0.6217,6225,4.45,1.031,1.091,15.604
6967430,non-candidate,2.00383703,132.8086,0.268,3.473,42.3,86.44,10.5,1,0.3802,6045,4.439,1.028,1.055,14.467
5283728,candidate,43.681309,168.9218,0.257,12.37,258,89.44,9.8,1,0.5523,5726,4.564,0.829,0.923,15.649
4282191,candidate,41.7084063,153.53793,0.671,8.567,330,88.65,24.3,1,0.0985,6434,4.394,1.138,1.169,14.155
6839010,candidate,4.84350003,134.81488,0.906,3.045,50.2,80.44,10.4,1,0.0971,5762,4.348,1.056,0.906,13.59
9289704,candidate,34.135676,157.7959,0.087,9.12,622,89.83,8.6,1,0.077,7818,3.365,5.555,2.607,12.963
10604335,candidate,11.00817635,143.22611,0.025,2.013,1462.5,89.97,42.1,2,0.3713,4141,4.684,0.582,0.596,15.847
6358937,candidate,24.5041103,140.1805,0.178,6.065,119.5,89.67,11.3,1,0.2119,5250,4.404,0.962,0.854,14.375
5780855,candidate,5.67577999,134.91027,0.91,3.554,51.2,80.26,11.2,1,0.8981,6681,4.233,1.438,1.294,13.802
9933600,non-candidate,230.7057888,260.3639847,,2.69,,,,1,,,,,,14.626
8240109,non-candidate,2.30118753,132.193218,1.033,7.8216,87537,67.35,404.8,1,0.0468,7970,3.871,2.652,1.906,13.489
9899583,non-candidate,1.33258375,132.0362,0.746,4.081,60.9,66.77,16.4,1,0.2251,6108,4.471,0.997,1.072,14.835
9291368,non-candidate,3.796448299,131.37037,0.249,11.5917,522880,86.69,1487.2,2,-1,8117,3.748,3.07,1.922,14.005
9651602,candidate,3.90735046,133.7385,0.088,2.896,109.3,89.51,10,1,0.2498,5497,4.577,0.809,0.907,15.283
9286088,candidate,14.8162925,138.3761,0.857,4.973,108.2,85.99,12.5,1,0.7085,6356,4.27,1.325,1.191,12.583
2582800,non-candidate,615.16033,226.4594,0.1544,3.958,267.1,89.95,5.4,1,,7937,3.882,2.711,2.043,13.503
9300285,non-candidate,1.012672041,170.189232,0.957,3.0512,1197.6,47.96,237.4,1,0.6887,6663,4.275,1.338,1.235,13.788
5374838,candidate,230.180357,230.05245,0.102,13.436,3689.3,89.96,64,1,0.0135,6313,4.364,1.246,1.31,15.469
10876237,non-candidate,1.465943491,132.32801,0.211,1.513,52.3,88.34,15.8,1,0.4213,6230,3.847,2.19,1.229,13.147
9011955,candidate,367.0896,178.6744,1.242,28.02,2092.3,88.03,27.7,1,0.983,6268,4.429,1.1,1.188,15.267
7376490,non-candidate,5.877122413,136.420718,1.238,3.7369,15647,81.16,287.6,1,0.9613,5778,4.325,1.043,0.839,13.147
5166811,candidate,370.05918,311.474,0.0166,11.86,669.8,89.95,8.6,1,,5228,4.592,0.751,0.806,15.612
4933476,non-candidate,1.28619671,131.87462,0.874,1.114,137.2,79.07,5.9,1,0.2081,5650,4.391,0.926,0.77,14.256
11670599,non-candidate,0.847588864,131.55971,0.507,2.246,67.1,78.82,21.3,1,0.9614,6335,4.427,1.072,1.12,14.263
9941066,candidate,5.87063416,137.24813,0.642,2.5736,505.6,87.35,23.2,1,0.8184,4166,4.66,0.612,0.624,15.961
7741837,non-candidate,62.366706,142.3899,0.1725,4.32,95.4,89.95,7.1,1,,6749,4.031,1.9,1.419,11.208
4157325,candidate,3.07644709,353.7643,0.708,2.6326,216.7,83.78,29.3,4,0.7163,5670,4.397,1.022,0.949,14.028
12217907,non-candidate,43.20459678,146.5978539,0.399,15.0402,202490,89.24,4750.2,1,0.7091,6003,4.507,0.932,1.019,14.291
9532421,non-candidate,4.309067482,134.71445,1.993,2.21,23647,81.32,82,1,0.2598,4897,4.526,0.789,0.761,16.77
9790965,non-candidate,0.82206761,132.243022,1.216,3.8281,26190,47.61,486.3,2,-1,6531,3.962,1.921,1.234,13.388
8040457,candidate,81.704814,151.4216,0.0021,1.468,297,89.95,5.8,1,,6099,4.421,0.95,0.867,14.794
8219268,candidate,6.24667547,136.38688,0.877,11.261,396.8,68.65,63.6,2,0.0539,4604,2.936,6.221,1.218,12.495
7023960,non-candidate,30.8825387,151.5295103,0.197,5.3737,24012,89.77,1266.2,1,0.4375,6014,4.486,0.993,1.101,14.857
5283542,non-candidate,5.97581754,174.77602,0.941,3.065,962.4,81.71,50.3,1,0.9854,6108,4.471,0.997,1.072,15.546
9164836,non-candidate,48.11881255,170.8396102,1.079,5.27958,69851,89.12,2145.1,1,0,6003,4.536,0.872,0.952,14.474
4725292,non-candidate,1.15495063,132.34528,,2.31,,,,1,0.9998,,,,,14.785
8355178,candidate,33.814176,142.4542,0.1563,7.69,222.6,89.95,8.1,2,,6122,4.471,0.996,1.07,15.863
4048898,candidate,13.0914878,143.75198,0.145,2.037,37.5,89.83,8,1,0.5772,5919,4.238,1.288,1.048,11.993
3939150,candidate,17.32419108,142.09977,0.764,8.045,241.3,86.03,49.1,2,0.6412,5968,3.972,1.857,1.179,13.42
5551672,candidate,2.184437698,133.67492,0.035,1.0422,1546.8,89.88,19.7,1,0.8498,3421,5.014,0.25,0.236,16.946
11030475,candidate,0.76196247,132.78371,0.322,1.282,190.2,85.82,18.3,4,0.8711,5167,4.555,0.787,0.812,15.498
7770471,non-candidate,1.157804607,132.448327,0.26,4.66082,605710,85.71,1837.9,1,-1,6510,4.219,1.425,1.228,14.62
8700895,candidate,5.68251605,131.6745,0,3.479,81.2,90,9.4,1,0.7368,5753,4.319,1.157,1.016,14.878
7047824,candidate,24.7543849,140.20732,0.709,3.39,593.3,89.01,18,1,0.093,4852,4.519,0.804,0.778,15.514
7919867,non-candidate,1.60375114,132.16816,0.54,1.498,51,85.57,9.4,1,0.8521,5818,4.292,1.116,0.891,13.261
4737848,candidate,56.001782,144.09684,0.5045,1.706,125.2,89.95,7.2,1,,6116,4.178,1.332,0.974,13.228
10669994,candidate,2.71603664,132.35962,0.44,1.744,98.5,87.67,13.1,1,0.0842,6011,4.452,1.041,1.119,14.801
7220320,non-candidate,0.752158047,131.793035,1.157,2.42733,37879,61.04,510,1,-1,5770,3.844,2.221,1.255,14.082
11021252,non-candidate,3.269176601,133.257825,2.195,2.7233,59095,78.42,515.5,1,0.8487,6372,4.453,1.015,1.066,14.966
7350067,candidate,4.48559215,135.43172,0.442,0.8161,2265,89.36,15,1,0.0224,3236,5.097,0.193,0.169,15.737
6266741,candidate,16.6658994,180.20215,0.429,4.1934,754.2,89.13,60.8,2,0.7,5674,4.446,1.032,1.086,14.387
9330740,candidate,169.8478774,178.6902845,,2.82,,,,1,,,,,,12.687
9455526,non-candidate,60.0546149,181.8867,0.3355,3.435,326.1,89.95,11.8,1,,5242,3.606,2.917,1.253,13.571
5795648,non-candidate,4.553370029,135.433898,0.951,3.2209,23692,83.34,570.6,1,0.4594,6306,4.346,1.109,0.991,11.471
12306808,non-candidate,37.87848359,138.128618,0.763,10.5972,222230,88.82,1157.6,2,0.0099,5985,4.603,0.758,0.846,13.265
6345758,candidate,3.37116682,132.0176,0.318,4.708,71.4,86.55,9.8,1,0.5181,5653,4.288,1.163,0.958,15.03
9579499,non-candidate,7.94671044,140.708207,1.255,2.8419,6084.4,83.53,165.3,1,0.033,4859,4.626,0.702,0.789,15.791
8120608,candidate,129.945392,176.82285,0.909,5.786,500.1,89.36,13.1,5,0.8183,3751,4.8,0.443,0.452,14.625
6197038,non-candidate,9.751720174,138.538319,0.15,16.1937,332900,88.78,1767.3,1,-1,5147,3.424,3.145,0.957,13.531
11134079,non-candidate,1.260575815,132.0569049,0.58,2.36064,154280,83.6,781.2,1,0.0273,5388,4.576,0.715,0.701,14.864
11125613,candidate,3.60082855,134.037,0.395,1.938,296.3,88.3,17.9,3,0.9007,4838,4.524,0.796,0.771,15.311
5529560,non-candidate,0.759755409,131.79602,0.455,2.734,70,77.07,15.9,1,0.364,6090,4.447,1.071,1.173,15.259
7976435,non-candidate,3.33287187,133.4408645,,7.13,,,,1,0.4248,,,,,12.614
5301750,candidate,44.5520266,160.29386,0.689,6,362.1,89.07,16.7,5,0.1628,6036,4.326,1.131,0.987,14.764
8481129,candidate,16.3012727,133.79446,0.88,3.974,259.5,86.86,19.7,1,0.3292,4873,4.558,0.796,0.836,14.61
3323887,candidate,1.59295975,182.08924,0.0779,1.9313,248.3,89.38,48.9,3,,5779,4.491,0.956,1.034,13.803
8605074,non-candidate,37.60166128,194.713383,0.408,8.30604,59130,89.42,1667.3,1,0.1243,6140,4.354,1.096,0.989,15.505
10489539,non-candidate,19.7639874,134.17,0.489,12.319,51.3,87.41,13.5,1,0.8264,6195,4.072,1.617,1.127,12.25
10055126,candidate,19.7383992,133.28544,0.732,4.894,168.1,88.06,20.3,3,0.8902,5903,4.3,1.156,0.974,13.797
7770450,non-candidate,1.157808038,354.74488,1.203,3.6705,866.7,30.49,78.8,1,0.9081,5566,4.532,0.886,0.975,15.837
7035812,non-candidate,87.775799,183.4282,0.8114,1.862,450,89.95,6.3,1,,5604,4.375,1.025,0.909,15.429
10724369,candidate,55.6391882,187.55044,0.811,7.316,853,88.74,48.3,1,0.3117,5949,4.493,0.962,1.05,14.755
9161118,non-candidate,1.306723495,132.53576,1.229,6.606,12457,39.92,311.7,1,0.0001,4651,4.612,0.657,0.644,15.984
4150703,non-candidate,8.6532378,134.3027,0.359,2.974,126,89.02,9,1,0.3097,5561,4.561,0.854,0.968,14.815
7703955,candidate,265.47847,151.0673,0.956,10.28,1040.7,89.31,18.1,2,0.6488,5792,4.375,1.005,0.875,15.321
6129694,non-candidate,0.936751792,132.2026,0.991,5.658,26.4,13.9,23,2,0.0794,7843,3.829,2.909,2.081,13.205
7463685,candidate,8.98826122,138.83733,0.92,4.96,160.8,81.14,14.5,1,0.8123,5984,4.521,0.906,0.993,15.257
8395860,non-candidate,20.8822079,151.6953,0.1364,4.556,1107,89.95,11,1,,5780,4.438,1,1,14.945
10214162,candidate,17.42393582,148.82614,0.927,4.929,770.9,85.65,33.2,1,0.9999,6018,4.46,0.969,0.986,15.601
4566848,candidate,180.4118581,142.86513,0.953,3.29,4268,89.75,33.2,1,0.5273,6032,4.485,0.973,1.055,15.656
11355925,candidate,263.30198,308.8678,0.1782,2.213,377.6,89.95,5.6,1,,5758,4.277,1.132,0.885,14.225
8613446,candidate,1.01485981,131.6159,0.185,1.65,243,87.76,8.4,1,0.6673,6158,4.453,1.024,1.08,15.572
8689373,candidate,10.28194593,175.33988,0.168,3.4366,1110.7,89.59,55,3,0.575,5196,4.593,0.775,0.869,15.532
11821363,candidate,8.19596647,136.68736,0.252,2.824,792.8,89.34,20.2,1,0.2568,4723,4.557,0.747,0.734,15.858
9940565,non-candidate,2.139325409,135.062261,1.019,2.8056,6897.8,72.53,164.4,1,0,4765,4.642,0.666,0.717,14.708
7809049,non-candidate,114.3285949,153.6678346,,2.64,,,,1,,,,,,15.094
6891543,non-candidate,1.752567456,134.47196,1.218,5.4993,607.3,27.55,92.2,1,0.1604,5739,4.433,0.996,0.98,14.449
11240948,non-candidate,3.401949837,134.6247,0.958,16.5797,2477,38.63,304,1,0.9749,7094,3.905,2.17,1.379,12.471
4275117,non-candidate,1.00652785,131.71627,0.467,1.3175,125.9,84.93,17.9,1,0.9594,6089,4.527,0.889,0.971,14.716
3751231,non-candidate,0.570953851,131.5725,0.059,0.998,76.1,89.24,8.9,1,0.8883,6238,4.396,1.145,1.193,15.212
5705819,candidate,8.77997349,138.48383,0.481,3.2201,755.7,88.54,32.7,1,0.7668,5191,4.597,0.764,0.85,15.789
10296163,non-candidate,9.296746368,135.6856399,1.623,6.88069,213840,84.36,4407.8,1,0.7879,6461,3.67,2.884,1.418,13.211
10748390,candidate,4.887803076,124.8130808,0.054,2.36255,4315.8,89.82,862.3,1,0.0139,4778,4.591,0.763,0.83,9.174
3239636,non-candidate,0.528755447,133.38227,1.204,5.714,408.5,10.53,100.1,1,0.9983,6151,3.92,1.954,1.158,14.662
4840263,non-candidate,0.957823876,132.414882,0.992,3.7232,104690,66.74,454.1,1,0,5908,3.865,2.033,1.103,13.988
10518424,candidate,6.7445683,135.5092,0.1199,3.813,86.6,89.38,6.8,2,,6106,4.496,0.923,0.974,15.319
8950568,candidate,25.2149143,152.6912,0.599,5.76,174.1,88.74,9.9,4,0.5696,5435,4.495,0.873,0.87,14.779
4055774,non-candidate,6.58738839,133.35768,0.523,4.758,258.5,86.75,15.7,1,0.0001,5616,4.564,0.822,0.907,15.575
7369865,non-candidate,42.2625935,152.31269,0.962,4.465,692.2,87.97,40.7,1,0.2608,5432,3.55,3.581,1.658,13.754
9883311,candidate,30.5231459,146.85072,1.06,2.7286,2212.3,88.2,38.7,1,0.107,5518,4.585,0.79,0.885,15.841
8277797,candidate,1.653889476,132.18845,0.226,1.7242,124.4,88.21,22.3,2,0.9967,5390,4.499,0.876,0.883,13.53
10353968,candidate,9.07098164,178.3435,0.013,2.6903,1026.2,89.97,59.1,1,0.2049,5672,4.506,0.929,1.008,14.959
5480640,candidate,58.0337426,138.7412,0.021,5.584,807.1,89.98,34.9,3,0.7473,5467,4.271,1.152,0.902,14.467
9011825,candidate,37.3331165,162.90453,0.851,7.643,187.8,87.64,22.5,1,0.7649,5623,4.079,1.588,1.104,13.611
10219361,non-candidate,117.634213,176.0874,0.5206,3.82,253.1,89.95,8.7,1,,5236,3.711,2.332,1.019,12.742
5425643,candidate,258.6379778,385.721676,,7.11,,,,1,,,,,,15.594
9962731,non-candidate,385.39743,340.6913,0.587,21.69,132.3,89.7,10.9,1,0.8828,5676,4.175,1.336,0.974,13.114
3336283,non-candidate,0.576441813,131.68331,0.061,2.027,60.8,88.24,21.2,1,,6459,4.425,1.038,1.042,13.883
4951877,candidate,24.7962801,170.32595,0.01,8.33,574.4,89.98,43.6,1,0.7386,5770,4.333,1.141,1.02,14.612
12459913,candidate,12.91385906,177.27535,0.845,5.3685,487.9,85.45,40.5,1,0.3374,6253,4.41,0.997,0.93,14.647
7522911,candidate,20.4998763,131.82068,0.943,6.501,437.8,84.41,21.1,1,0.858,6249,4.428,1.076,1.13,15.442
3958301,non-candidate,387.56519,269.7929,0.916,13.28,1083,89.51,11.8,2,0.7971,6289,4.454,1.02,1.075,15.598
8442463,non-candidate,361.30991,469.7513,0.0802,12.968,275.6,89.95,10.6,1,,4911,3.354,4.419,1.608,13.851
10148521,non-candidate,1.204274435,134.05838,0.528,1.3362,185.8,84.94,34.7,1,0.8949,5668,4.552,0.849,0.938,14.415
6521045,candidate,6.88707073,133.17797,0.696,4.4679,68.7,85.37,38.2,3,0.5283,5788,4.122,1.474,1.05,11.197
8622875,non-candidate,374.71687,505.6954,0.985,52.986,1126.2,87.09,62.2,1,,5768,4.375,1.009,0.881,14.012
12402588,candidate,97.942437,157.97325,0.0071,2.575,100.2,89.95,7.8,1,,5997,3.806,2.284,1.217,11.366
7199644,non-candidate,1.13357304,131.8204,0.739,2.849,33.1,70.7,12,1,0.9956,6147,4.449,0.954,0.932,14.207
11858541,non-candidate,5.674353343,135.7548264,1.167,4.17722,36484,82.43,1098.3,1,0.2758,5594,4.303,1.071,0.841,14.215
8109692,non-candidate,117.934158,197.8657,0.658,9.25,187.5,89.5,12.9,1,0.8647,6790,3.822,2.597,1.631,13.232
6681473,non-candidate,396.048721,471.22802,0.978,16.376,931.8,89.16,39.4,1,0.8955,5327,3.643,2.882,1.332,12.992
5289854,candidate,9.69501146,182.45413,0.293,2.75,515.2,89.36,18.3,2,0.744,5896,4.516,0.914,1,15.809
12022517,non-candidate,3.442714533,132.3912568,1.142,3.36034,60039,81.49,964.8,1,0.0071,5819,4.501,0.861,0.858,15.715
5888187,candidate,133.6348207,236.35163,0.438,1.584,420.9,89.96,10.8,1,0.98,5202,4.434,0.918,0.834,13.623
12268220,non-candidate,4.42158021,134.395447,1.146,10.4532,61032,70.16,370.6,1,0.9936,8026,3.65,3.461,1.95,11.425
9904006,candidate,20.1890396,142.19429,0.541,6.251,112.1,88.53,15,3,0.8012,6178,4.269,1.267,1.085,13.573
7879648,non-candidate,1.020713389,132.20309,0.425,0.873,102.3,87.03,11.3,1,1,5815,4.52,0.87,0.913,15.186
11752906,candidate,20.6180348,145.51232,0.155,3.267,769.5,89.82,16.3,2,0.4026,3757,4.681,0.576,0.581,15.254
8639908,candidate,0.910020582,131.99239,0.79,1.7956,358.1,72.62,29.9,1,0.9883,4297,4.725,0.533,0.55,15.381
9140402,candidate,2.494170338,170.852848,0.095,1.1221,863.7,89.69,69.2,1,0.3378,5569,4.566,0.829,0.928,15.251
9825625,candidate,7.03902016,175.73059,0.015,3.8633,529.8,89.94,54.3,1,0.2037,6321,4.434,1.058,1.108,15.067
